user_id,game,action,freq
11813637,Sid Meier's Civilization IV Warlords,purchase,1.0
160993265,Grand Theft Auto San Andreas,purchase,1.0
160993265,Grand Theft Auto San Andreas,play,0.4
160993265,Grand Theft Auto San Andreas,purchase,1.0
131386705,Grand Theft Auto San Andreas,purchase,1.0
131386705,Grand Theft Auto San Andreas,play,29.0
131386705,Grand Theft Auto III,purchase,1.0
131386705,Grand Theft Auto III,play,1.1
131386705,Grand Theft Auto San Andreas,purchase,1.0
131386705,Grand Theft Auto Vice City,purchase,1.0
131386705,Grand Theft Auto Vice City,purchase,1.0
131386705,Grand Theft Auto III,purchase,1.0
117949868,Grand Theft Auto Vice City,purchase,1.0
117949868,Grand Theft Auto Vice City,play,7.7
117949868,Grand Theft Auto Vice City,purchase,1.0
4824107,Grand Theft Auto San Andreas,purchase,1.0
4824107,Grand Theft Auto San Andreas,play,0.6
4824107,Grand Theft Auto San Andreas,purchase,1.0
4824107,Grand Theft Auto Vice City,purchase,1.0
4824107,Grand Theft Auto Vice City,purchase,1.0
4824107,Grand Theft Auto III,purchase,1.0
4824107,Grand Theft Auto III,purchase,1.0
24721232,Arma 2,purchase,1.0
24721232,Grand Theft Auto San Andreas,purchase,1.0
24721232,Grand Theft Auto San Andreas,purchase,1.0
24721232,Grand Theft Auto Vice City,purchase,1.0
24721232,Grand Theft Auto Vice City,purchase,1.0
24721232,Grand Theft Auto III,purchase,1.0
24721232,Grand Theft Auto III,purchase,1.0
24721232,Sid Meier's Civilization IV,purchase,1.0
24721232,Sid Meier's Civilization IV,purchase,1.0
24721232,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
24721232,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
24721232,Sid Meier's Civilization IV Colonization,purchase,1.0
24721232,Sid Meier's Civilization IV Colonization,purchase,1.0
24721232,Sid Meier's Civilization IV Warlords,purchase,1.0
24721232,Sid Meier's Civilization IV Warlords,purchase,1.0
138941587,TERA,purchase,1.0
138941587,TERA,play,2.8
138941587,Sid Meier's Civilization IV,purchase,1.0
138941587,Sid Meier's Civilization IV,purchase,1.0
138941587,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
138941587,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
138941587,Sid Meier's Civilization IV Colonization,purchase,1.0
138941587,Sid Meier's Civilization IV Colonization,purchase,1.0
138941587,Sid Meier's Civilization IV Warlords,purchase,1.0
138941587,Sid Meier's Civilization IV Warlords,purchase,1.0
55975168,Sid Meier's Civilization IV,purchase,1.0
55975168,Sid Meier's Civilization IV,purchase,1.0
55975168,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
55975168,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
55975168,Sid Meier's Civilization IV Colonization,purchase,1.0
55975168,Sid Meier's Civilization IV Colonization,purchase,1.0
55975168,Sid Meier's Civilization IV Warlords,purchase,1.0
55975168,Sid Meier's Civilization IV Warlords,purchase,1.0
29873979,Arma 2,purchase,1.0
29873979,Sid Meier's Civilization IV,purchase,1.0
29873979,Sid Meier's Civilization IV,purchase,1.0
29873979,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
29873979,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
29873979,Sid Meier's Civilization IV Colonization,purchase,1.0
29873979,Sid Meier's Civilization IV Colonization,purchase,1.0
29873979,Sid Meier's Civilization IV Warlords,purchase,1.0
29873979,Sid Meier's Civilization IV Warlords,purchase,1.0
33865373,Sid Meier's Civilization IV,purchase,1.0
33865373,Sid Meier's Civilization IV,play,135.0
33865373,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
33865373,Sid Meier's Civilization IV Beyond the Sword,play,19.8
33865373,Grand Theft Auto Vice City,purchase,1.0
33865373,Grand Theft Auto Vice City,play,7.2
33865373,Sid Meier's Civilization IV,purchase,1.0
33865373,Sid Meier's Civilization IV,play,2.0
33865373,Sid Meier's Civilization IV Colonization,purchase,1.0
33865373,Sid Meier's Civilization IV Colonization,play,0.4
33865373,Grand Theft Auto San Andreas,purchase,1.0
33865373,Grand Theft Auto San Andreas,purchase,1.0
33865373,Grand Theft Auto Vice City,purchase,1.0
33865373,Grand Theft Auto III,purchase,1.0
33865373,Grand Theft Auto III,purchase,1.0
33865373,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
33865373,Sid Meier's Civilization IV Colonization,purchase,1.0
33865373,Sid Meier's Civilization IV Warlords,purchase,1.0
33865373,Sid Meier's Civilization IV Warlords,purchase,1.0
14544587,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
14544587,Sid Meier's Civilization IV Beyond the Sword,play,0.5
14544587,Sid Meier's Civilization IV,purchase,1.0
14544587,Sid Meier's Civilization IV,purchase,1.0
14544587,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
14544587,Sid Meier's Civilization IV Warlords,purchase,1.0
14544587,Sid Meier's Civilization IV Warlords,purchase,1.0
222060673,Sid Meier's Civilization IV,purchase,1.0
222060673,Sid Meier's Civilization IV,purchase,1.0
222060673,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
222060673,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
222060673,Sid Meier's Civilization IV Colonization,purchase,1.0
222060673,Sid Meier's Civilization IV Colonization,purchase,1.0
222060673,Sid Meier's Civilization IV Warlords,purchase,1.0
222060673,Sid Meier's Civilization IV Warlords,purchase,1.0
84513749,Sid Meier's Civilization IV,purchase,1.0
84513749,Sid Meier's Civilization IV,play,0.1
84513749,Sid Meier's Civilization IV,purchase,1.0
84513749,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
84513749,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
84513749,Sid Meier's Civilization IV Colonization,purchase,1.0
84513749,Sid Meier's Civilization IV Colonization,purchase,1.0
84513749,Sid Meier's Civilization IV Warlords,purchase,1.0
84513749,Sid Meier's Civilization IV Warlords,purchase,1.0
53091150,Grand Theft Auto Vice City,purchase,1.0
53091150,Grand Theft Auto Vice City,play,12.2
53091150,Grand Theft Auto San Andreas,purchase,1.0
53091150,Grand Theft Auto San Andreas,purchase,1.0
53091150,Grand Theft Auto Vice City,purchase,1.0
53091150,Grand Theft Auto III,purchase,1.0
53091150,Grand Theft Auto III,purchase,1.0
53091150,Sid Meier's Civilization IV,purchase,1.0
53091150,Sid Meier's Civilization IV,purchase,1.0
53091150,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
53091150,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
53091150,Sid Meier's Civilization IV Colonization,purchase,1.0
53091150,Sid Meier's Civilization IV Colonization,purchase,1.0
53091150,Sid Meier's Civilization IV Warlords,purchase,1.0
53091150,Sid Meier's Civilization IV Warlords,purchase,1.0
197657608,Grand Theft Auto San Andreas,purchase,1.0
197657608,Grand Theft Auto San Andreas,play,28.0
197657608,Grand Theft Auto San Andreas,purchase,1.0
146517796,Grand Theft Auto Vice City,purchase,1.0
146517796,Grand Theft Auto Vice City,play,22.0
146517796,Grand Theft Auto Vice City,purchase,1.0
64455019,Sid Meier's Civilization IV,purchase,1.0
64455019,Sid Meier's Civilization IV,play,19.4
64455019,Sid Meier's Civilization IV,purchase,1.0
64455019,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
64455019,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
64455019,Sid Meier's Civilization IV Colonization,purchase,1.0
64455019,Sid Meier's Civilization IV Colonization,purchase,1.0
64455019,Sid Meier's Civilization IV Warlords,purchase,1.0
64455019,Sid Meier's Civilization IV Warlords,purchase,1.0
75368808,Sid Meier's Civilization IV Colonization,purchase,1.0
75368808,Sid Meier's Civilization IV Colonization,play,10.7
75368808,Sid Meier's Civilization IV Colonization,purchase,1.0
34919318,Grand Theft Auto San Andreas,purchase,1.0
34919318,Grand Theft Auto San Andreas,play,21.0
34919318,Grand Theft Auto Vice City,purchase,1.0
34919318,Grand Theft Auto Vice City,play,2.8
34919318,Grand Theft Auto III,purchase,1.0
34919318,Grand Theft Auto III,play,2.0
34919318,Grand Theft Auto San Andreas,purchase,1.0
34919318,Grand Theft Auto Vice City,purchase,1.0
34919318,Grand Theft Auto III,purchase,1.0
22301321,Arma 2,purchase,1.0
22301321,Sid Meier's Civilization IV,purchase,1.0
22301321,Sid Meier's Civilization IV,purchase,1.0
22301321,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
22301321,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
22301321,Sid Meier's Civilization IV Warlords,purchase,1.0
22301321,Sid Meier's Civilization IV Warlords,purchase,1.0
107743243,Grand Theft Auto San Andreas,purchase,1.0
107743243,Grand Theft Auto San Andreas,play,4.5
107743243,Grand Theft Auto San Andreas,purchase,1.0
106796307,Grand Theft Auto San Andreas,purchase,1.0
106796307,Grand Theft Auto San Andreas,play,3.0
106796307,TERA,purchase,1.0
106796307,TERA,play,2.1
106796307,Grand Theft Auto San Andreas,purchase,1.0
6928806,Sid Meier's Civilization IV,purchase,1.0
6928806,Sid Meier's Civilization IV,play,39.0
6928806,Grand Theft Auto San Andreas,purchase,1.0
6928806,Grand Theft Auto San Andreas,play,1.5
6928806,Grand Theft Auto San Andreas,purchase,1.0
6928806,Sid Meier's Civilization IV,purchase,1.0
113752996,Arma 2,purchase,1.0
113752996,Arma 2,play,2.4
113752996,Grand Theft Auto San Andreas,purchase,1.0
113752996,Grand Theft Auto San Andreas,purchase,1.0
156675178,Grand Theft Auto San Andreas,purchase,1.0
156675178,Grand Theft Auto San Andreas,play,0.4
156675178,Grand Theft Auto San Andreas,purchase,1.0
35039277,Grand Theft Auto San Andreas,purchase,1.0
35039277,Grand Theft Auto San Andreas,purchase,1.0
1936551,Sid Meier's Civilization IV Colonization,purchase,1.0
1936551,Sid Meier's Civilization IV Colonization,play,7.4
1936551,Sid Meier's Civilization IV Colonization,purchase,1.0
93275329,Grand Theft Auto San Andreas,purchase,1.0
93275329,Grand Theft Auto San Andreas,play,6.9
93275329,Grand Theft Auto III,purchase,1.0
93275329,Grand Theft Auto III,play,0.3
93275329,Grand Theft Auto Vice City,purchase,1.0
93275329,Grand Theft Auto San Andreas,purchase,1.0
93275329,Grand Theft Auto Vice City,purchase,1.0
93275329,Grand Theft Auto III,purchase,1.0
170172944,TERA,purchase,1.0
170172944,TERA,play,0.8
170172944,Grand Theft Auto San Andreas,purchase,1.0
170172944,Grand Theft Auto San Andreas,play,0.4
170172944,Grand Theft Auto San Andreas,purchase,1.0
51557405,Arma 2,purchase,1.0
51557405,Arma 2,play,0.1
51557405,Grand Theft Auto San Andreas,purchase,1.0
51557405,Grand Theft Auto San Andreas,purchase,1.0
51557405,Grand Theft Auto Vice City,purchase,1.0
51557405,Grand Theft Auto Vice City,purchase,1.0
51557405,Grand Theft Auto III,purchase,1.0
51557405,Grand Theft Auto III,purchase,1.0
124059151,Grand Theft Auto San Andreas,purchase,1.0
124059151,Grand Theft Auto San Andreas,purchase,1.0
124059151,Sid Meier's Civilization IV,purchase,1.0
124059151,Sid Meier's Civilization IV,purchase,1.0
124059151,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
124059151,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
124059151,Sid Meier's Civilization IV Colonization,purchase,1.0
124059151,Sid Meier's Civilization IV Colonization,purchase,1.0
124059151,Sid Meier's Civilization IV Warlords,purchase,1.0
124059151,Sid Meier's Civilization IV Warlords,purchase,1.0
124059151,TERA,purchase,1.0
161659407,Sid Meier's Civilization IV,purchase,1.0
161659407,Sid Meier's Civilization IV,play,42.0
161659407,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
161659407,Sid Meier's Civilization IV Beyond the Sword,play,41.0
161659407,Sid Meier's Civilization IV,purchase,1.0
161659407,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
199628395,Grand Theft Auto III,purchase,1.0
199628395,Grand Theft Auto III,play,0.7
199628395,Grand Theft Auto San Andreas,purchase,1.0
199628395,Grand Theft Auto San Andreas,purchase,1.0
199628395,Grand Theft Auto Vice City,purchase,1.0
199628395,Grand Theft Auto Vice City,purchase,1.0
199628395,Grand Theft Auto III,purchase,1.0
134516625,Sid Meier's Civilization IV,purchase,1.0
134516625,Sid Meier's Civilization IV,purchase,1.0
134516625,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
134516625,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
134516625,Sid Meier's Civilization IV Colonization,purchase,1.0
134516625,Sid Meier's Civilization IV Colonization,purchase,1.0
134516625,Sid Meier's Civilization IV Warlords,purchase,1.0
134516625,Sid Meier's Civilization IV Warlords,purchase,1.0
157095466,Sid Meier's Civilization IV,purchase,1.0
157095466,Sid Meier's Civilization IV,purchase,1.0
157095466,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
157095466,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
157095466,Sid Meier's Civilization IV Colonization,purchase,1.0
157095466,Sid Meier's Civilization IV Colonization,purchase,1.0
157095466,Sid Meier's Civilization IV Warlords,purchase,1.0
157095466,Sid Meier's Civilization IV Warlords,purchase,1.0
216688763,Grand Theft Auto San Andreas,purchase,1.0
216688763,Grand Theft Auto San Andreas,purchase,1.0
30246419,Tom Clancy's H.A.W.X. 2,purchase,1.0
30246419,Tom Clancy's H.A.W.X. 2,play,2.7
30246419,Arma 2,purchase,1.0
30246419,Grand Theft Auto San Andreas,purchase,1.0
30246419,Grand Theft Auto San Andreas,purchase,1.0
30246419,Grand Theft Auto Vice City,purchase,1.0
30246419,Grand Theft Auto Vice City,purchase,1.0
30246419,Grand Theft Auto III,purchase,1.0
30246419,Grand Theft Auto III,purchase,1.0
30246419,Sid Meier's Civilization IV,purchase,1.0
30246419,Sid Meier's Civilization IV,purchase,1.0
30246419,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
30246419,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
30246419,Sid Meier's Civilization IV Colonization,purchase,1.0
30246419,Sid Meier's Civilization IV Colonization,purchase,1.0
30246419,Sid Meier's Civilization IV Warlords,purchase,1.0
30246419,Sid Meier's Civilization IV Warlords,purchase,1.0
59005471,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
59005471,Sid Meier's Civilization IV Beyond the Sword,play,122.0
59005471,Sid Meier's Civilization IV,purchase,1.0
59005471,Grand Theft Auto San Andreas,purchase,1.0
59005471,Grand Theft Auto San Andreas,purchase,1.0
59005471,Grand Theft Auto Vice City,purchase,1.0
59005471,Grand Theft Auto Vice City,purchase,1.0
59005471,Grand Theft Auto III,purchase,1.0
59005471,Grand Theft Auto III,purchase,1.0
59005471,Sid Meier's Civilization IV,purchase,1.0
59005471,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
59005471,Sid Meier's Civilization IV Colonization,purchase,1.0
59005471,Sid Meier's Civilization IV Colonization,purchase,1.0
59005471,Sid Meier's Civilization IV Warlords,purchase,1.0
59005471,Sid Meier's Civilization IV Warlords,purchase,1.0
164561444,Sid Meier's Civilization IV,purchase,1.0
164561444,Sid Meier's Civilization IV,purchase,1.0
164561444,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
164561444,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
164561444,Sid Meier's Civilization IV Colonization,purchase,1.0
164561444,Sid Meier's Civilization IV Colonization,purchase,1.0
164561444,Sid Meier's Civilization IV Warlords,purchase,1.0
164561444,Sid Meier's Civilization IV Warlords,purchase,1.0
130312302,Arma 2,purchase,1.0
130312302,Arma 2,play,0.9
130312302,Sid Meier's Civilization IV,purchase,1.0
130312302,Sid Meier's Civilization IV,purchase,1.0
130312302,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
130312302,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
130312302,Sid Meier's Civilization IV Colonization,purchase,1.0
130312302,Sid Meier's Civilization IV Colonization,purchase,1.0
130312302,Sid Meier's Civilization IV Warlords,purchase,1.0
130312302,Sid Meier's Civilization IV Warlords,purchase,1.0
31733621,Sid Meier's Civilization IV,purchase,1.0
31733621,Sid Meier's Civilization IV,purchase,1.0
31733621,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
31733621,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
31733621,Sid Meier's Civilization IV Colonization,purchase,1.0
31733621,Sid Meier's Civilization IV Colonization,purchase,1.0
31733621,Sid Meier's Civilization IV Warlords,purchase,1.0
31733621,Sid Meier's Civilization IV Warlords,purchase,1.0
178038549,Grand Theft Auto San Andreas,purchase,1.0
178038549,Grand Theft Auto San Andreas,play,0.3
178038549,Grand Theft Auto San Andreas,purchase,1.0
107452765,Arma 2,purchase,1.0
107452765,Sid Meier's Civilization IV,purchase,1.0
107452765,Sid Meier's Civilization IV,purchase,1.0
107452765,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
107452765,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
107452765,Sid Meier's Civilization IV Colonization,purchase,1.0
107452765,Sid Meier's Civilization IV Colonization,purchase,1.0
107452765,Sid Meier's Civilization IV Warlords,purchase,1.0
107452765,Sid Meier's Civilization IV Warlords,purchase,1.0
127335438,Grand Theft Auto San Andreas,purchase,1.0
127335438,Grand Theft Auto San Andreas,purchase,1.0
127335438,Grand Theft Auto Vice City,purchase,1.0
127335438,Grand Theft Auto Vice City,purchase,1.0
127335438,Grand Theft Auto III,purchase,1.0
127335438,Grand Theft Auto III,purchase,1.0
159428605,Grand Theft Auto Vice City,purchase,1.0
159428605,Grand Theft Auto Vice City,play,0.3
159428605,Grand Theft Auto San Andreas,purchase,1.0
159428605,Grand Theft Auto San Andreas,purchase,1.0
159428605,Grand Theft Auto Vice City,purchase,1.0
159428605,Grand Theft Auto III,purchase,1.0
159428605,Grand Theft Auto III,purchase,1.0
185258131,Grand Theft Auto San Andreas,purchase,1.0
185258131,Grand Theft Auto San Andreas,purchase,1.0
36502549,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
36502549,Sid Meier's Civilization IV Beyond the Sword,play,313.0
36502549,Sid Meier's Civilization IV Colonization,purchase,1.0
36502549,Sid Meier's Civilization IV,purchase,1.0
36502549,Sid Meier's Civilization IV,purchase,1.0
36502549,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
36502549,Sid Meier's Civilization IV Colonization,purchase,1.0
36502549,Sid Meier's Civilization IV Warlords,purchase,1.0
36502549,Sid Meier's Civilization IV Warlords,purchase,1.0
60210313,Grand Theft Auto San Andreas,purchase,1.0
60210313,Grand Theft Auto San Andreas,purchase,1.0
205171017,Grand Theft Auto San Andreas,purchase,1.0
205171017,Grand Theft Auto San Andreas,play,19.5
205171017,Grand Theft Auto San Andreas,purchase,1.0
170947678,Grand Theft Auto San Andreas,purchase,1.0
170947678,Grand Theft Auto San Andreas,play,1.2
170947678,Grand Theft Auto San Andreas,purchase,1.0
55761025,Grand Theft Auto San Andreas,purchase,1.0
55761025,Grand Theft Auto San Andreas,play,0.4
55761025,Grand Theft Auto Vice City,purchase,1.0
55761025,Grand Theft Auto Vice City,play,0.3
55761025,Grand Theft Auto San Andreas,purchase,1.0
55761025,Grand Theft Auto Vice City,purchase,1.0
55761025,Grand Theft Auto III,purchase,1.0
55761025,Grand Theft Auto III,purchase,1.0
71510748,Grand Theft Auto Vice City,purchase,1.0
71510748,Grand Theft Auto Vice City,play,4.9
71510748,Grand Theft Auto III,purchase,1.0
71510748,Grand Theft Auto III,play,3.0
71510748,Grand Theft Auto San Andreas,purchase,1.0
71510748,Grand Theft Auto San Andreas,play,0.6
71510748,Grand Theft Auto San Andreas,purchase,1.0
71510748,Grand Theft Auto San Andreas,play,0.2
71510748,Grand Theft Auto Vice City,purchase,1.0
71510748,Grand Theft Auto III,purchase,1.0
28472068,Grand Theft Auto Vice City,purchase,1.0
28472068,Grand Theft Auto Vice City,play,5.3
28472068,Grand Theft Auto San Andreas,purchase,1.0
28472068,Grand Theft Auto San Andreas,play,0.7
28472068,Grand Theft Auto III,purchase,1.0
28472068,Grand Theft Auto III,play,0.4
28472068,Grand Theft Auto Vice City,purchase,1.0
28472068,Grand Theft Auto Vice City,play,0.4
28472068,Grand Theft Auto San Andreas,purchase,1.0
28472068,Grand Theft Auto San Andreas,play,0.2
28472068,Grand Theft Auto III,purchase,1.0
28472068,Grand Theft Auto III,play,0.1
7907686,Grand Theft Auto III,purchase,1.0
7907686,Grand Theft Auto III,purchase,1.0
172434236,Grand Theft Auto San Andreas,purchase,1.0
172434236,Grand Theft Auto III,purchase,1.0
172434236,Grand Theft Auto San Andreas,purchase,1.0
172434236,Grand Theft Auto Vice City,purchase,1.0
172434236,Grand Theft Auto Vice City,purchase,1.0
172434236,Grand Theft Auto III,purchase,1.0
63157803,Grand Theft Auto San Andreas,purchase,1.0
63157803,Grand Theft Auto San Andreas,play,0.7
63157803,Arma 2,purchase,1.0
63157803,Grand Theft Auto San Andreas,purchase,1.0
187801454,Grand Theft Auto San Andreas,purchase,1.0
187801454,Grand Theft Auto San Andreas,purchase,1.0
187801454,Grand Theft Auto Vice City,purchase,1.0
187801454,Grand Theft Auto Vice City,purchase,1.0
187801454,Grand Theft Auto III,purchase,1.0
187801454,Grand Theft Auto III,purchase,1.0
163114751,Sid Meier's Civilization IV Warlords,purchase,1.0
163114751,Sid Meier's Civilization IV Warlords,play,79.0
163114751,Sid Meier's Civilization IV,purchase,1.0
163114751,Sid Meier's Civilization IV,purchase,1.0
163114751,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
163114751,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
163114751,Sid Meier's Civilization IV Colonization,purchase,1.0
163114751,Sid Meier's Civilization IV Colonization,purchase,1.0
163114751,Sid Meier's Civilization IV Warlords,purchase,1.0
17530772,Arma 2,purchase,1.0
17530772,Arma 2,play,23.0
17530772,Grand Theft Auto Vice City,purchase,1.0
17530772,Grand Theft Auto Vice City,play,4.8
17530772,Grand Theft Auto San Andreas,purchase,1.0
17530772,Grand Theft Auto San Andreas,play,3.5
17530772,Grand Theft Auto III,purchase,1.0
17530772,Grand Theft Auto III,play,0.5
17530772,Grand Theft Auto San Andreas,purchase,1.0
17530772,Grand Theft Auto Vice City,purchase,1.0
17530772,Grand Theft Auto III,purchase,1.0
136271892,Sid Meier's Civilization IV,purchase,1.0
136271892,Sid Meier's Civilization IV,play,0.7
136271892,Sid Meier's Civilization IV,purchase,1.0
65152385,Sid Meier's Civilization IV,purchase,1.0
65152385,Sid Meier's Civilization IV,play,98.0
65152385,Grand Theft Auto San Andreas,purchase,1.0
65152385,Grand Theft Auto San Andreas,play,74.0
65152385,Grand Theft Auto San Andreas,purchase,1.0
65152385,Sid Meier's Civilization IV,purchase,1.0
85210874,Sid Meier's Civilization IV,purchase,1.0
85210874,Sid Meier's Civilization IV,purchase,1.0
85210874,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
85210874,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
85210874,Sid Meier's Civilization IV Colonization,purchase,1.0
85210874,Sid Meier's Civilization IV Colonization,purchase,1.0
85210874,Sid Meier's Civilization IV Warlords,purchase,1.0
85210874,Sid Meier's Civilization IV Warlords,purchase,1.0
29302014,Grand Theft Auto San Andreas,purchase,1.0
29302014,Grand Theft Auto San Andreas,purchase,1.0
29302014,Grand Theft Auto Vice City,purchase,1.0
29302014,Grand Theft Auto Vice City,purchase,1.0
29302014,Grand Theft Auto III,purchase,1.0
29302014,Grand Theft Auto III,purchase,1.0
93341815,Grand Theft Auto San Andreas,purchase,1.0
93341815,Grand Theft Auto San Andreas,play,5.8
93341815,Grand Theft Auto San Andreas,purchase,1.0
168881981,Grand Theft Auto San Andreas,purchase,1.0
168881981,Grand Theft Auto San Andreas,play,2.0
168881981,Grand Theft Auto San Andreas,purchase,1.0
111442295,Grand Theft Auto Vice City,purchase,1.0
111442295,Grand Theft Auto Vice City,play,1.9
111442295,Grand Theft Auto Vice City,purchase,1.0
86287245,Sid Meier's Civilization IV,purchase,1.0
86287245,Sid Meier's Civilization IV,purchase,1.0
86287245,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
86287245,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
86287245,Sid Meier's Civilization IV Colonization,purchase,1.0
86287245,Sid Meier's Civilization IV Colonization,purchase,1.0
86287245,Sid Meier's Civilization IV Warlords,purchase,1.0
86287245,Sid Meier's Civilization IV Warlords,purchase,1.0
101022115,Grand Theft Auto San Andreas,purchase,1.0
101022115,Grand Theft Auto San Andreas,play,53.0
101022115,Grand Theft Auto San Andreas,purchase,1.0
82352462,Grand Theft Auto San Andreas,purchase,1.0
82352462,Grand Theft Auto San Andreas,play,20.0
82352462,Grand Theft Auto III,purchase,1.0
82352462,Grand Theft Auto III,play,9.3
82352462,Grand Theft Auto San Andreas,purchase,1.0
82352462,Grand Theft Auto III,purchase,1.0
54761333,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
54761333,Sid Meier's Civilization IV Beyond the Sword,play,58.0
54761333,Sid Meier's Civilization IV,purchase,1.0
54761333,Sid Meier's Civilization IV,play,21.0
54761333,Sid Meier's Civilization IV Warlords,purchase,1.0
54761333,Sid Meier's Civilization IV Warlords,play,3.0
54761333,Arma 2,purchase,1.0
54761333,Arma 2,play,1.5
54761333,Sid Meier's Civilization IV Colonization,purchase,1.0
54761333,Sid Meier's Civilization IV Colonization,play,1.0
54761333,Sid Meier's Civilization IV,purchase,1.0
54761333,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
54761333,Sid Meier's Civilization IV Colonization,purchase,1.0
54761333,Sid Meier's Civilization IV Warlords,purchase,1.0
118852041,Arma 2,purchase,1.0
118852041,Arma 2,play,26.0
118852041,Grand Theft Auto San Andreas,purchase,1.0
118852041,Grand Theft Auto San Andreas,play,4.5
118852041,Grand Theft Auto San Andreas,purchase,1.0
118852041,TERA,purchase,1.0
101695880,Grand Theft Auto San Andreas,purchase,1.0
101695880,Grand Theft Auto San Andreas,play,8.3
101695880,Grand Theft Auto San Andreas,purchase,1.0
101695880,Grand Theft Auto Vice City,purchase,1.0
101695880,Grand Theft Auto Vice City,purchase,1.0
101695880,Grand Theft Auto III,purchase,1.0
101695880,Grand Theft Auto III,purchase,1.0
62990992,TERA,purchase,1.0
62990992,Grand Theft Auto San Andreas,purchase,1.0
62990992,Arma 2,purchase,1.0
62990992,Grand Theft Auto San Andreas,purchase,1.0
62990992,Grand Theft Auto Vice City,purchase,1.0
62990992,Grand Theft Auto Vice City,purchase,1.0
62990992,Grand Theft Auto III,purchase,1.0
62990992,Grand Theft Auto III,purchase,1.0
62990992,Sid Meier's Civilization IV,purchase,1.0
62990992,Sid Meier's Civilization IV,purchase,1.0
62990992,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
62990992,Sid Meier's Civilization IV Beyond the Sword,purchase,1.0
62990992,Sid Meier's Civilization IV Colonization,purchase,1.0
62990992,Sid Meier's Civilization IV Colonization,purchase,1.0
62990992,Sid Meier's Civilization IV Warlords,purchase,1.0
62990992,Sid Meier's Civilization IV Warlords,purchase,1.0
159077305,Grand Theft Auto San Andreas,purchase,1.0
159077305,Grand Theft Auto San Andreas,play,14.5
159077305,Arma 2,purchase,1.0
159077305,Arma 2,play,1.1
159077305,Grand Theft Auto San Andreas,purchase,1.0
65754991,Grand Theft Auto San Andreas,purchase,1.0
65754991,Grand Theft Auto San Andreas,purchase,1.0
65754991,Grand Theft Auto Vice City,purchase,1.0
65754991,Grand Theft Auto Vice City,purchase,1.0
65754991,Grand Theft Auto III,purchase,1.0
65754991,Grand Theft Auto III,purchase,1.0
44321815,Grand Theft Auto San Andreas,purchase,1.0
44321815,Grand Theft Auto San Andreas,play,4.4
